x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
0.82794285,0.25213313,0.83179396,0.24248666,0.82453674,0.24224626,0.83755416,0.2504466,0.81911117,0.24994613,0.84554493,0.31109416,0.8108503,0.31332788,0.8570733,0.38074893,0.80297565,0.38735208,0.8572685,0.44844833,0.802135,0.4575209,0.8394702,0.45093748,0.817305,0.45194983,0.84017384,0.5554201,0.81758827,0.5556821,0.8400728,0.64907753,0.8197965,0.6492389
0.8272298,0.250204,0.83111584,0.24051528,0.8239042,0.24033186,0.8371529,0.24818677,0.8188586,0.2479837,0.84554595,0.30889022,0.81090003,0.3116323,0.8567502,0.37849537,0.80306494,0.38667604,0.8563056,0.44538182,0.8022429,0.45854998,0.83927345,0.44942456,0.8172447,0.45045504,0.83977586,0.5545367,0.81781596,0.55470455,0.8389198,0.64958704,0.8199073,0.64945555
0.82673293,0.24914092,0.8306174,0.23935288,0.8233328,0.23923862,0.8366074,0.24676678,0.8182003,0.2467613,0.84499705,0.30732137,0.8104062,0.31020495,0.855844,0.37775743,0.80281276,0.38563812,0.8554326,0.44573972,0.80201674,0.4576175,0.83898556,0.44785318,0.8169797,0.44899428,0.83976823,0.55399877,0.8178301,0.55424327,0.8387112,0.6499844,0.81968784,0.6498927
0.82634544,0.24821416,0.8303134,0.23837753,0.82292694,0.23820789,0.8363107,0.24622327,0.81772214,0.24602897,0.8442549,0.30753782,0.8098759,0.3102897,0.8544459,0.37834793,0.80241424,0.3859849,0.8547512,0.447972,0.8019891,0.45879385,0.8382843,0.44827133,0.81639224,0.4494773,0.83920425,0.5546795,0.8174443,0.5550258,0.8379208,0.65127754,0.8188858,0.6512753
0.8261157,0.24675447,0.83010906,0.23695686,0.8227016,0.23670325,0.8359939,0.24527144,0.81738436,0.24485531,0.8435721,0.30708483,0.80939835,0.30996272,0.853282,0.3774429,0.8020715,0.3865874,0.85344136,0.4450474,0.8018331,0.46037152,0.83749217,0.44843492,0.8157135,0.44971833,0.83849776,0.5553996,0.8169045,0.5557902,0.8372532,0.6529983,0.81836253,0.6530312
0.8252465,0.24507263,0.82927483,0.23533691,0.8218519,0.23510668,0.8352465,0.24410886,0.8166954,0.24379648,0.8429931,0.3065449,0.8088421,0.30940887,0.8525837,0.3776951,0.8016595,0.38633734,0.85265124,0.44421723,0.80165434,0.45872474,0.8370488,0.44778204,0.8151836,0.44900897,0.83851737,0.55613655,0.816179,0.55638874,0.8374831,0.6549214,0.8173322,0.6547544
0.82435745,0.24326472,0.8283934,0.23346953,0.82095623,0.23334707,0.83447933,0.2426017,0.81592095,0.24265942,0.84242004,0.30579796,0.8085111,0.3092906,0.8521536,0.37735495,0.8019728,0.3871874,0.8518996,0.4429043,0.8023459,0.4583281,0.8367864,0.44793093,0.81502765,0.44941658,0.8384698,0.55694246,0.81624144,0.5574279,0.8375196,0.6566297,0.8172898,0.6566471
0.8233453,0.24588746,0.82726765,0.23569271,0.819873,0.23636702,0.8340995,0.24228162,0.8153235,0.24443462,0.8420302,0.3027484,0.810527,0.3082728,0.8513147,0.3726141,0.8049,0.3864331,0.852303,0.43510956,0.80101156,0.45418602,0.8368506,0.44835278,0.81703675,0.45013303,0.8378531,0.55635345,0.8177375,0.5571521,0.838352,0.65770674,0.82009214,0.6578631
0.8216645,0.24704607,0.8256621,0.23654881,0.8181405,0.23742054,0.8328738,0.24208368,0.8137476,0.24487795,0.84160036,0.30171266,0.809359,0.30819342,0.8515192,0.37139183,0.8042065,0.38706753,0.85210717,0.4339297,0.8008362,0.45544168,0.83660376,0.44915932,0.8163825,0.45120445,0.8379359,0.55820435,0.8176401,0.55908144,0.8382576,0.6606898,0.82067883,0.6607256
0.82127285,0.24535619,0.8252714,0.23463613,0.8173981,0.23581207,0.8321686,0.24104463,0.81237376,0.24457498,0.8411395,0.30217645,0.8077319,0.30945304,0.85178787,0.37287593,0.80221665,0.38807932,0.8521633,0.4370561,0.7989646,0.45473507,0.8366957,0.44961542,0.8157237,0.45226198,0.83831054,0.55888385,0.81768876,0.5603698,0.8378703,0.6618205,0.82094735,0.6628534
